DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
MSSH1E71LQ3CE6SKA0ED37FF51VMU49KSP29V2SQRHIC3LEB4GD0,NEQAI7U1B4DVBILIT7MHH0PRIFAL0B3DTAMR8LIM6RFFLHUEICF0,1,6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MSSH1E71LQ3CE6SKA0ED37FF51VMU49KSP29V2SQRHIC3LEB4GD0,NEQAI7U1B4DVBILIT7MHH0PRIFAL0B3DTAMR8LIM6RFFLHUEICF0,1,-6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
SRPJGJDDGUQVL4RFJUI384KSB01R8TDAPG8E1R7O72VTAT4ACF10,A5K83EAH69VHTCI48P0AAPV6GT8H3BN0AJ8QIHFTQ2RLL2E1UDC0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
SRPJGJDDGUQVL4RFJUI384KSB01R8TDAPG8E1R7O72VTAT4ACF10,A5K83EAH69VHTCI48P0AAPV6GT8H3BN0AJ8QIHFTQ2RLL2E1UDC0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4S79BCJ5MNME71UITFK76ENHEBD35OUS2K25NS7N6J4MM0I0P140,6LLVA6F7RVLVOV4D03HR203PJU0PJBDAFD2OS9KSEU3UBV8NCTM0,1,-16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
4S79BCJ5MNME71UITFK76ENHEBD35OUS2K25NS7N6J4MM0I0P140,6LLVA6F7RVLVOV4D03HR203PJU0PJBDAFD2OS9KSEU3UBV8NCTM0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4S79BCJ5MNME71UITFK76ENHEBD35OUS2K25NS7N6J4MM0I0P140,6LLVA6F7RVLVOV4D03HR203PJU0PJBDAFD2OS9KSEU3UBV8NCTM0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4S79BCJ5MNME71UITFK76ENHEBD35OUS2K25NS7N6J4MM0I0P140,6LLVA6F7RVLVOV4D03HR203PJU0PJBDAFD2OS9KSEU3UBV8NCTM0,1,16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JVKO486V2IJIU45EOPB7665LIIFPBUB9E3CTH9KHMSU27CQHE4O0,5M1F3ONGJLF0ROIB0N53FRMOJAOOK2L5B4192OSB6BM7JLG8V8O0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JVKO486V2IJIU45EOPB7665LIIFPBUB9E3CTH9KHMSU27CQHE4O0,5M1F3ONGJLF0ROIB0N53FRMOJAOOK2L5B4192OSB6BM7JLG8V8O0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TU87V78FTTBV2RAEH7JB9JLS9VLLRJSEQBO94J235NNLO8CQ77BG,17TFLK3OVCUDSBBHKA3HJ4CTOOR454ITIPJBFB2DKS0UC9HAG0Q0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
TU87V78FTTBV2RAEH7JB9JLS9VLLRJSEQBO94J235NNLO8CQ77BG,17TFLK3OVCUDSBBHKA3HJ4CTOOR454ITIPJBFB2DKS0UC9HAG0Q0,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TU87V78FTTBV2RAEH7JB9JLS9VLLRJSEQBO94J235NNLO8CQ77BG,17TFLK3OVCUDSBBHKA3HJ4CTOOR454ITIPJBFB2DKS0UC9HAG0Q0,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
TU87V78FTTBV2RAEH7JB9JLS9VLLRJSEQBO94J235NNLO8CQ77BG,17TFLK3OVCUDSBBHKA3HJ4CTOOR454ITIPJBFB2DKS0UC9HAG0Q0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
3FT18ANIS1TFFDEI5SP1LI5BL4SOV811RH17TCUKBFTCMGAB4K9G,DIUB52QTKSNN3L5475VFR94297E7Q1G2SDCVILRBGRTBP5MLL550,1,2.96,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3FT18ANIS1TFFDEI5SP1LI5BL4SOV811RH17TCUKBFTCMGAB4K9G,DIUB52QTKSNN3L5475VFR94297E7Q1G2SDCVILRBGRTBP5MLL550,1,35.88,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4KR4HMBTI9A1BU9D9BG9GGMGJ3QCCVEBDAN8MDNMRO8QVH994SBG,2P742FF70EHBGU1LAMAJ5UFH2TS0SLGLB0O102D50VSMIILTKNJ0,1,-16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
4KR4HMBTI9A1BU9D9BG9GGMGJ3QCCVEBDAN8MDNMRO8QVH994SBG,2P742FF70EHBGU1LAMAJ5UFH2TS0SLGLB0O102D50VSMIILTKNJ0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4KR4HMBTI9A1BU9D9BG9GGMGJ3QCCVEBDAN8MDNMRO8QVH994SBG,2P742FF70EHBGU1LAMAJ5UFH2TS0SLGLB0O102D50VSMIILTKNJ0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4KR4HMBTI9A1BU9D9BG9GGMGJ3QCCVEBDAN8MDNMRO8QVH994SBG,2P742FF70EHBGU1LAMAJ5UFH2TS0SLGLB0O102D50VSMIILTKNJ0,1,16.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UM2QCORPLLHCF5M396JPHK3IH1SN5M4G6NRUV8FTPND403M2R200,H34RNHHVECN15FLM3GHNE5I1UTS641AC2UDFGOF584P8U2N8TPQ0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
UM2QCORPLLHCF5M396JPHK3IH1SN5M4G6NRUV8FTPND403M2R200,H34RNHHVECN15FLM3GHNE5I1UTS641AC2UDFGOF584P8U2N8TPQ0,1,-27.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
UM2QCORPLLHCF5M396JPHK3IH1SN5M4G6NRUV8FTPND403M2R200,H34RNHHVECN15FLM3GHNE5I1UTS641AC2UDFGOF584P8U2N8TPQ0,1,27.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UM2QCORPLLHCF5M396JPHK3IH1SN5M4G6NRUV8FTPND403M2R200,H34RNHHVECN15FLM3GHNE5I1UTS641AC2UDFGOF584P8U2N8TPQ0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
THUMUIGFPE6BVIRBJHK31E62HLD3C1K5HL53OFN4PB1NL4BPDGS0,QBS9O15QDCC9FFHV0N01530O7EAP6BS8C4SSQUNK0EHA9E27JR50,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
THUMUIGFPE6BVIRBJHK31E62HLD3C1K5HL53OFN4PB1NL4BPDGS0,QBS9O15QDCC9FFHV0N01530O7EAP6BS8C4SSQUNK0EHA9E27JR50,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2QA9O24J3FPUV2BHHA84K35QNLBJ6A0TSGVR4COFAIU1F4Q3LA80,3GHO8KS4CALKLTQBNIQKGONTTKAQOE9PIT55VMH6BOSH0N0P0F90,1,6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2QA9O24J3FPUV2BHHA84K35QNLBJ6A0TSGVR4COFAIU1F4Q3LA80,3GHO8KS4CALKLTQBNIQKGONTTKAQOE9PIT55VMH6BOSH0N0P0F90,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
2QA9O24J3FPUV2BHHA84K35QNLBJ6A0TSGVR4COFAIU1F4Q3LA80,3GHO8KS4CALKLTQBNIQKGONTTKAQOE9PIT55VMH6BOSH0N0P0F90,1,-6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
2QA9O24J3FPUV2BHHA84K35QNLBJ6A0TSGVR4COFAIU1F4Q3LA80,3GHO8KS4CALKLTQBNIQKGONTTKAQOE9PIT55VMH6BOSH0N0P0F90,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
328V20THF70L9I8K8IF03C8NFC3CMIV39PB6VU1BHVR2DDR9U5LG,MP4PP5O07SNKPVH1DN22O4TPVMGQKRDDS56H7R3P10E5G93H2QA0,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
328V20THF70L9I8K8IF03C8NFC3CMIV39PB6VU1BHVR2DDR9U5LG,MP4PP5O07SNKPVH1DN22O4TPVMGQKRDDS56H7R3P10E5G93H2QA0,1,-5.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
328V20THF70L9I8K8IF03C8NFC3CMIV39PB6VU1BHVR2DDR9U5LG,MP4PP5O07SNKPVH1DN22O4TPVMGQKRDDS56H7R3P10E5G93H2QA0,1,1.15,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
328V20THF70L9I8K8IF03C8NFC3CMIV39PB6VU1BHVR2DDR9U5LG,MP4PP5O07SNKPVH1DN22O4TPVMGQKRDDS56H7R3P10E5G93H2QA0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DV50V9R5PIAMDERMN3PRRT10AU2B2IIA3OTGLCBML74SN0R34OT0,86OLHK0OBLM67KR3UQTL8II5PRB8DOQITU381M1S8SHN44DDL9T0,1,35.88,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
DV50V9R5PIAMDERMN3PRRT10AU2B2IIA3OTGLCBML74SN0R34OT0,86OLHK0OBLM67KR3UQTL8II5PRB8DOQITU381M1S8SHN44DDL9T0,1,2.96,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
05POJNADOKMHAF3OK9B3V3RTGGPVIBIPLETMMPQTRDGKVQSGV8K0,LF8BVIKI533K5J7R2ORICDJ929MTP1CLV3NIOEABRAR3OE80R08G,1,-14.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
05POJNADOKMHAF3OK9B3V3RTGGPVIBIPLETMMPQTRDGKVQSGV8K0,LF8BVIKI533K5J7R2ORICDJ929MTP1CLV3NIOEABRAR3OE80R08G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
05POJNADOKMHAF3OK9B3V3RTGGPVIBIPLETMMPQTRDGKVQSGV8K0,LF8BVIKI533K5J7R2ORICDJ929MTP1CLV3NIOEABRAR3OE80R08G,1,14.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
05POJNADOKMHAF3OK9B3V3RTGGPVIBIPLETMMPQTRDGKVQSGV8K0,LF8BVIKI533K5J7R2ORICDJ929MTP1CLV3NIOEABRAR3OE80R08G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JA7GK6S18URVBB1D3BJ5CHC7GBS60UO4GHQ7F8FFTL3SEEE4PMNG,A6VVIDMGBDCLES1HD9RS7PAGJVU6T7Q2SS0TUPLFMRDALDD2FRJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JA7GK6S18URVBB1D3BJ5CHC7GBS60UO4GHQ7F8FFTL3SEEE4PMNG,A6VVIDMGBDCLES1HD9RS7PAGJVU6T7Q2SS0TUPLFMRDALDD2FRJG,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
JA7GK6S18URVBB1D3BJ5CHC7GBS60UO4GHQ7F8FFTL3SEEE4PMNG,A6VVIDMGBDCLES1HD9RS7PAGJVU6T7Q2SS0TUPLFMRDALDD2FRJG,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JA7GK6S18URVBB1D3BJ5CHC7GBS60UO4GHQ7F8FFTL3SEEE4PMNG,A6VVIDMGBDCLES1HD9RS7PAGJVU6T7Q2SS0TUPLFMRDALDD2FRJG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PLCOTK6DKTVGLEDMO0N7CN8E6OVL6MQ5KJEHA6E7I3V8C03KI6B0,7R9R6EOVDRD1TC7A9I4H4GFH4FMSSI44TCBJ29OFVED99G6IQA7G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PLCOTK6DKTVGLEDMO0N7CN8E6OVL6MQ5KJEHA6E7I3V8C03KI6B0,7R9R6EOVDRD1TC7A9I4H4GFH4FMSSI44TCBJ29OFVED99G6IQA7G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
PLCOTK6DKTVGLEDMO0N7CN8E6OVL6MQ5KJEHA6E7I3V8C03KI6B0,7R9R6EOVDRD1TC7A9I4H4GFH4FMSSI44TCBJ29OFVED99G6IQA7G,1,6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
PLCOTK6DKTVGLEDMO0N7CN8E6OVL6MQ5KJEHA6E7I3V8C03KI6B0,7R9R6EOVDRD1TC7A9I4H4GFH4FMSSI44TCBJ29OFVED99G6IQA7G,1,-6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
60L9CD7JNUHIMA1JK74VGOG77T60DLO4446POABMOIH2DQA70EE0,U9R5DRI25KP5DSKU3F6GRJ9IUUM9J1JAAJB7TTJFRA2U1D8TK6RG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
60L9CD7JNUHIMA1JK74VGOG77T60DLO4446POABMOIH2DQA70EE0,U9R5DRI25KP5DSKU3F6GRJ9IUUM9J1JAAJB7TTJFRA2U1D8TK6RG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
TGF04SK1L41327F7TI88B8QIVUVSSERKK8317HFGBJL5EAGBFUGG,DU1TEFKO2AMPUSFKBJO28QQM9KIR4TF32KH4G2C5P08PT02Q7TU0,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
TGF04SK1L41327F7TI88B8QIVUVSSERKK8317HFGBJL5EAGBFUGG,DU1TEFKO2AMPUSFKBJO28QQM9KIR4TF32KH4G2C5P08PT02Q7TU0,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
TGF04SK1L41327F7TI88B8QIVUVSSERKK8317HFGBJL5EAGBFUGG,DU1TEFKO2AMPUSFKBJO28QQM9KIR4TF32KH4G2C5P08PT02Q7TU0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
TGF04SK1L41327F7TI88B8QIVUVSSERKK8317HFGBJL5EAGBFUGG,DU1TEFKO2AMPUSFKBJO28QQM9KIR4TF32KH4G2C5P08PT02Q7TU0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
G02IVLG7AP7JTO5QPD1ILBH35ARITLJCJ7HG889NO6RQFVBVCEB0,RONJAOQCHRI8RS41894KOMBBO9PA6R4EM6NUSFPBO6E99DPKD8P0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
G02IVLG7AP7JTO5QPD1ILBH35ARITLJCJ7HG889NO6RQFVBVCEB0,RONJAOQCHRI8RS41894KOMBBO9PA6R4EM6NUSFPBO6E99DPKD8P0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
G02IVLG7AP7JTO5QPD1ILBH35ARITLJCJ7HG889NO6RQFVBVCEB0,RONJAOQCHRI8RS41894KOMBBO9PA6R4EM6NUSFPBO6E99DPKD8P0,1,6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
G02IVLG7AP7JTO5QPD1ILBH35ARITLJCJ7HG889NO6RQFVBVCEB0,RONJAOQCHRI8RS41894KOMBBO9PA6R4EM6NUSFPBO6E99DPKD8P0,1,-6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
9A40LU7LGGGUS9OR1K2DT0JQEDSNDDK1H1N5B72QG0D43S34QMK0,0J8RKIEPSHKDIJPEFJ2E90TN20VT0L43MCORL7V383O5VULBMTM0,1,2.96,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9A40LU7LGGGUS9OR1K2DT0JQEDSNDDK1H1N5B72QG0D43S34QMK0,0J8RKIEPSHKDIJPEFJ2E90TN20VT0L43MCORL7V383O5VULBMTM0,1,35.88,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
E98JQ41DE8SHV2HO6NLA0DSSV1HJBFUHLLS2P2T02O0E4I60U6R0,VK27IA17IKD0DM72MU1SUMO46VKVANLNHQFJTG3TMUIDNR40BKGG,1,-28.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
E98JQ41DE8SHV2HO6NLA0DSSV1HJBFUHLLS2P2T02O0E4I60U6R0,VK27IA17IKD0DM72MU1SUMO46VKVANLNHQFJTG3TMUIDNR40BKGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
E98JQ41DE8SHV2HO6NLA0DSSV1HJBFUHLLS2P2T02O0E4I60U6R0,VK27IA17IKD0DM72MU1SUMO46VKVANLNHQFJTG3TMUIDNR40BKGG,1,28.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
E98JQ41DE8SHV2HO6NLA0DSSV1HJBFUHLLS2P2T02O0E4I60U6R0,VK27IA17IKD0DM72MU1SUMO46VKVANLNHQFJTG3TMUIDNR40BKGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
RF60LNT7SIHQQ1CECQBDD3VL5025TKRD9SHJF0QH39GIBAUOSEBG,T0OJ2P620O9CQPE7L9VK8040VCO4ND3LKB1BIBJCTHTMNBH6KIPG,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
RF60LNT7SIHQQ1CECQBDD3VL5025TKRD9SHJF0QH39GIBAUOSEBG,T0OJ2P620O9CQPE7L9VK8040VCO4ND3LKB1BIBJCTHTMNBH6KIPG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
RF60LNT7SIHQQ1CECQBDD3VL5025TKRD9SHJF0QH39GIBAUOSEBG,T0OJ2P620O9CQPE7L9VK8040VCO4ND3LKB1BIBJCTHTMNBH6KIPG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
RF60LNT7SIHQQ1CECQBDD3VL5025TKRD9SHJF0QH39GIBAUOSEBG,T0OJ2P620O9CQPE7L9VK8040VCO4ND3LKB1BIBJCTHTMNBH6KIPG,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
OCHF8PQ4J3DPHCPB6GVB05EVNJ13KMA6D4G2I182CMIDAAAOHF7G,II56T9L23ARBABFM7VNFKGJPL8H2L4LN6G6SEVVQ80LMD8N7F5V0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
OCHF8PQ4J3DPHCPB6GVB05EVNJ13KMA6D4G2I182CMIDAAAOHF7G,II56T9L23ARBABFM7VNFKGJPL8H2L4LN6G6SEVVQ80LMD8N7F5V0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
B2VOLVQTJ659P18I47MN8Q3SUK6K483RJNFVBMTT5GP0AGODNCHG,SRF43AJ37BM1KIGL8ECEF48UJPKKR71G3VBSVKAA3GPPMRF8F21G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
B2VOLVQTJ659P18I47MN8Q3SUK6K483RJNFVBMTT5GP0AGODNCHG,SRF43AJ37BM1KIGL8ECEF48UJPKKR71G3VBSVKAA3GPPMRF8F21G,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
B2VOLVQTJ659P18I47MN8Q3SUK6K483RJNFVBMTT5GP0AGODNCHG,SRF43AJ37BM1KIGL8ECEF48UJPKKR71G3VBSVKAA3GPPMRF8F21G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
B2VOLVQTJ659P18I47MN8Q3SUK6K483RJNFVBMTT5GP0AGODNCHG,SRF43AJ37BM1KIGL8ECEF48UJPKKR71G3VBSVKAA3GPPMRF8F21G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PEEEDUJJSURFHBNPUOTVG4DT6L3S9GT89SR6DTHG5CBGC7F6U010,RMRH8I6FKQ82PQ9SU3V7OIPV32D455LG7IPNLHG3EGOP8ADG0SHG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
PEEEDUJJSURFHBNPUOTVG4DT6L3S9GT89SR6DTHG5CBGC7F6U010,RMRH8I6FKQ82PQ9SU3V7OIPV32D455LG7IPNLHG3EGOP8ADG0SHG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
D08SFRFMCT2LKJRG4L5EC4KGR6JBASA258FRGR45SGUI5A4DDFPG,5G5T9K84KSDCRMOLMLD8K9GGCF2RK6FG1IJNS23IC533NPIE0DB0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
D08SFRFMCT2LKJRG4L5EC4KGR6JBASA258FRGR45SGUI5A4DDFPG,5G5T9K84KSDCRMOLMLD8K9GGCF2RK6FG1IJNS23IC533NPIE0DB0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EC8133MRFSLTTMKMR1GC65I1QG7N4MJQJJIBDQM53MOVGQ2CGUNG,LV6TOTQONDCBIH2NRFC4M3RBG7EC47JJVI51I65R9N43I1OBQF80,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EC8133MRFSLTTMKMR1GC65I1QG7N4MJQJJIBDQM53MOVGQ2CGUNG,LV6TOTQONDCBIH2NRFC4M3RBG7EC47JJVI51I65R9N43I1OBQF80,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
HB2U56O0NTNELLGQ3O5Q8JB0EIC16P3S11ILRV3SQEKUMQK2ISP0,99SAP7U34NMMO1H0C0FKJU3DTHHJPF63SSNSJ4NVB7REDOJU5L60,1,35.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
HB2U56O0NTNELLGQ3O5Q8JB0EIC16P3S11ILRV3SQEKUMQK2ISP0,99SAP7U34NMMO1H0C0FKJU3DTHHJPF63SSNSJ4NVB7REDOJU5L60,1,-35.0,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
HB2U56O0NTNELLGQ3O5Q8JB0EIC16P3S11ILRV3SQEKUMQK2ISP0,99SAP7U34NMMO1H0C0FKJU3DTHHJPF63SSNSJ4NVB7REDOJU5L60,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
HB2U56O0NTNELLGQ3O5Q8JB0EIC16P3S11ILRV3SQEKUMQK2ISP0,99SAP7U34NMMO1H0C0FKJU3DTHHJPF63SSNSJ4NVB7REDOJU5L60,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
2AVG4P5RRP50Q9P57IHIBR7JOV7TTP4553UFP2FPIFBJ51TLU120,PLU7BT31VLUP5S254UQVRDO3VUEKEN1Q6OUCILD67MHSL1K703EG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
2AVG4P5RRP50Q9P57IHIBR7JOV7TTP4553UFP2FPIFBJ51TLU120,PLU7BT31VLUP5S254UQVRDO3VUEKEN1Q6OUCILD67MHSL1K703EG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RC1CLCT1IL363HFPBSJDOVJCGIGO6CRB3V8582EB2C3068ET5450,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,24.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RC1CLCT1IL363HFPBSJDOVJCGIGO6CRB3V8582EB2C3068ET5450,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
RC1CLCT1IL363HFPBSJDOVJCGIGO6CRB3V8582EB2C3068ET5450,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,-24.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
RC1CLCT1IL363HFPBSJDOVJCGIGO6CRB3V8582EB2C3068ET5450,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
SSM0PU5S20648ALKRG5UBO5QT9UIJVIB0UID11D54T9V34CCG4S0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,12.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
SSM0PU5S20648ALKRG5UBO5QT9UIJVIB0UID11D54T9V34CCG4S0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
SSM0PU5S20648ALKRG5UBO5QT9UIJVIB0UID11D54T9V34CCG4S0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,-12.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
SSM0PU5S20648ALKRG5UBO5QT9UIJVIB0UID11D54T9V34CCG4S0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
ATI6NFC63A9M5UV9TKQ3PUKOSI8AQ5JR753ILJJNAOMIG7RGPDJ0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
ATI6NFC63A9M5UV9TKQ3PUKOSI8AQ5JR753ILJJNAOMIG7RGPDJ0,9JVHI3KVDMIT6CUGKD93LEUVE936BEEN7BS811S1HO15ROE2ADRG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
22HBSO5EENE718UI8IS397EHTGRRD5JJ16V9CBFLSMOD226ES3RG,57IQR696VT6NQ1JEPCSD1P303O2KIS9T4ABSUNUM87O43EQQL660,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
22HBSO5EENE718UI8IS397EHTGRRD5JJ16V9CBFLSMOD226ES3RG,57IQR696VT6NQ1JEPCSD1P303O2KIS9T4ABSUNUM87O43EQQL660,1,27.37,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
22HBSO5EENE718UI8IS397EHTGRRD5JJ16V9CBFLSMOD226ES3RG,57IQR696VT6NQ1JEPCSD1P303O2KIS9T4ABSUNUM87O43EQQL660,1,-27.37,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
22HBSO5EENE718UI8IS397EHTGRRD5JJ16V9CBFLSMOD226ES3RG,57IQR696VT6NQ1JEPCSD1P303O2KIS9T4ABSUNUM87O43EQQL660,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
